2	Swift	CLASS J2254+1341	2013-01-21 20:32:02	2013-01-21 20:57:01	343.566	13.739	2013
2	Swift	OT J113751.67+061231.6	2013-01-21 21:25:02	2013-01-21 21:45:01	174.465	6.191	2013
2	Swift	SDSS J114657.79+403708.6	2013-01-21 21:45:02	2013-01-21 21:52:58	176.753	40.616	2013
2	Swift	IGR-J12042-0756	2013-01-21 21:53:02	2013-01-21 22:07:01	181.065	-7.931	2013
2	Swift	2FGL J1656.4-0738	2013-01-21 22:07:02	2013-01-21 22:23:01	254.127	-7.632	2013
2	Swift	PLCKERC030 G085.47-50.89	2013-01-21 22:23:02	2013-01-21 22:38:00	350.191	5.276	2013
1	XMM-Newton	CenX-4	2013-01-21 12:43:32	2013-01-21 22:48:32	14:58:21.92	-31:40:07.4	2403
12	NuSTAR	Circinus_galaxy	2013-01-21 01:00:00	2013-01-21 23:00:00	213.2916667	-65.339167	0
12	NuSTAR	NGC424	2013-01-21 01:00:00	2013-01-21 23:00:00	17.864626	-38.083637	0
12	NuSTAR	IC1663	2013-01-21 01:00:00	2013-01-21 23:00:00	18.52858	-32.650829	0
12	NuSTAR	2MASXJ04532576p0403416	2013-01-21 01:00:00	2013-01-21 23:00:00	73.357002	4.062	0
12	NuSTAR	SDSSJ005621d72p003235d8	2013-01-21 01:00:00	2013-01-21 23:00:00	14.0905	0.543278	0
12	NuSTAR	SDSSJ001111d97p005626d3	2013-01-21 01:00:00	2013-01-21 23:00:00	2.799875	0.940638	0
2	Swift	SN2010jl	2013-01-21 23:05:02	2013-01-21 23:22:59	145.736	9.445	2013
2	Swift	2FGL J1120.0-2204	2013-01-21 23:23:02	2013-01-21 23:38:59	169.979	-22.046	2013
2	Swift	1E 2259+589	2013-01-21 23:39:02	2013-01-21 23:44:59	345.25	58.93	2013
2	Swift	2FGL J1656.4-0738	2013-01-21 23:45:02	2013-01-21 23:59:58	254.176	-7.665	2013
2	Swift	PSR J1813+1822	2013-01-22 00:00:02	2013-01-22 00:05:00	273.406	18.408	2013
2	Swift	DES12S1a	2013-01-22 00:05:02	2013-01-22 00:20:01	42.407	0.777	2013
2	Swift	1E 1048.1-5937	2013-01-22 00:45:02	2013-01-22 01:05:00	162.544	-59.866	2013
2	Swift	SDSS J114657.79+403708.6	2013-01-22 01:05:02	2013-01-22 01:23:01	176.79	40.588	2013
2	Swift	Kepler_Reg3_Pt48	2013-01-22 01:23:02	2013-01-22 01:37:00	293.787	41.646	2013
2	Swift	DES12S1a	2013-01-22 01:37:02	2013-01-22 01:56:01	42.404	0.79	2013
2	Swift	LMC_Survey_66	2013-01-22 01:56:02	2013-01-22 02:03:00	85.687	-69.571	2013
2	Swift	1E 1048.1-5937	2013-01-22 02:26:01	2013-01-22 02:33:01	162.548	-59.878	2013
2	Swift	SDSS J114657.79+403708.6	2013-01-22 02:33:02	2013-01-22 02:57:01	176.802	40.586	2013
2	Swift	PSR J1813+1822	2013-01-22 02:57:02	2013-01-22 03:12:59	273.412	18.421	2013
2	Swift	DES12S1a	2013-01-22 03:13:02	2013-01-22 03:28:01	42.4	0.78	2013
2	Swift	SNinNGC1365	2013-01-22 03:28:02	2013-01-22 03:45:57	53.401	-36.108	2013
2	Swift	SDSS J114657.79+403708.6	2013-01-22 04:05:02	2013-01-22 04:30:59	176.716	40.618	2013
2	Swift	PSR J1813+1822	2013-01-22 04:31:02	2013-01-22 04:49:59	273.435	18.375	2013
2	Swift	DES12S1a	2013-01-22 04:50:02	2013-01-22 05:05:01	42.41	0.773	2013
2	Swift	SNinNGC1365	2013-01-22 05:05:02	2013-01-22 05:29:57	53.391	-36.121	2013
2	Swift	SDSS J114657.79+403708.6	2013-01-22 05:38:02	2013-01-22 05:59:58	176.739	40.607	2013
2	Swift	VII ZW 244	2013-01-22 06:00:02	2013-01-22 06:07:59	131.155	76.869	2013
2	Swift	PSR J1813+1822	2013-01-22 06:08:02	2013-01-22 06:25:58	273.431	18.407	2013
1	XMM-Newton	RXJ0520.5-6932	2013-01-22 00:05:06	2013-01-22 06:28:26	05:20:29.97	-69:31:55.7	2403
2	Swift	DES12S1a	2013-01-22 06:26:02	2013-01-22 06:41:01	42.412	0.781	2013
2	Swift	LMC_Survey_67	2013-01-22 06:41:02	2013-01-22 06:51:00	85.021	-69.598	2013
2	Swift	1E 1048.1-5937	2013-01-22 06:51:02	2013-01-22 07:15:59	162.55	-59.87	2013
